time,delta_E,delta_I,delta_C
47.76,-0.16623854286499548,1.515179121535423,0.24605591126765503
47.78,-0.4017731025130933,1.6936632205604827,0.44182419161744524
47.8,-0.5532689637312409,1.2291620670421868,-0.35425514596717417
47.82,-0.24615009479647473,0.8773353262216032,-0.9090810671368925
47.84,-0.30968491241641416,1.4785692640393564,-0.7377845794482116
47.86,-0.5031572708991497,1.163968254884617,-1.182928071539877
47.88,-0.4605451713425805,0.9740450130729787,-0.7650179978933428
47.9,-0.04289317171786887,1.085192982166727,-0.7753767366484294
47.92,-0.12035608258675685,0.8575937012801542,-1.1920583719749056
47.94,0.10598315591993536,0.18597702634586125,-1.5260025578548975
47.96,0.0503607347311737,1.5203505463814406,-1.00716993356205
47.98,-0.2109591417147184,1.475925775964845,-1.0585477542392783
48.0,0.3584082549104977,1.2941569675940483,-0.5903731776282839
48.02,-0.19075442633399306,1.0570042778366846,-1.0360413190520885
48.04,-0.028194758727959554,0.7972400554840987,-0.7619089657716314
48.06,-0.06080924023569707,0.9786195986788643,-1.5409068895009812
48.08,-0.1641635529189539,0.6746843148784497,-0.9511903406861424
48.1,0.37810621428819613,0.769973854386789,-0.7886784967331298
48.12,0.015968526245445498,0.5435708933508325,-1.0253268341132922
48.14,0.15335701218833048,0.06851103934613646,-1.0631776286866048
48.16,0.5985434864289598,0.426624653750407,-1.308824790848548
48.18,0.6263764449212983,-0.5192189571992721,-0.9710535866857261
48.2,0.3086693411299989,0.8378024100832908,-1.0578817469075261
48.22,0.18630498371945445,0.5894535118587502,-1.621627871118042
48.24,0.5267988276349745,0.2626276259364176,-1.3688794861708582
48.26,0.20546959088842318,-0.22460782317552005,-1.2860193292059139
48.28,0.3939072549765687,0.1630280096476249,-1.2486089018595221
48.3,0.5905173976540888,-0.12531367001723834,-1.3998315984011993
48.32,0.6901128971009541,-0.20615667164000115,-1.351816413868574
48.34,0.6351067288790183,-0.7158567988017556,-1.3621463655475012
48.36,0.7776330291018094,0.24064636210102075,-1.4894434067119329
48.38,1.1942422814886067,-0.20546104139634386,-1.2775000002179877
48.4,1.0489735839900187,-0.1565347951901938,-2.0285456778245
48.42,1.273545410908442,-0.3181693602806231,-1.7624851918907507
48.44,1.1932842338433045,-0.3383280507284256,-1.3075993356496083
48.46,1.0674612401967438,-0.15042663166101577,-1.7314695298675378
48.48,0.7479274066483264,-0.20482350775446104,-1.9087443821698318
48.5,0.7533366014846391,-1.0179213518586339,-1.3762336607273065
48.52,1.1122090851152566,-0.3940819010908425,-1.338799935848635
48.54,1.0500432840914888,-0.5092193288597336,-1.4796884039377787
48.56,0.9526567803048965,-0.9619078429566199,-1.8270782983715927
48.58,1.3157491100887206,-0.9002554234267388,-2.2513998462892433
48.6,1.5470687242881638,-0.8030234144915643,-1.5836830336498329
48.62,1.2568415704180393,-0.6296888727490588,-1.2439271455629513
48.64,1.3225807915822396,-0.8484578338724038,-1.4617843900685694
48.66,1.1925354810731068,-0.28769816130938597,-1.4696639692765496
48.68,1.1827460013252757,-1.2376221609888889,-0.9270081575941638
48.7,1.865240622769147,-0.9244880547022615,-1.8120198525999942
48.72,1.0881611162147298,-0.9001612757507941,-1.6514648472918894
48.74,1.3804280500165997,-0.9237140403021288,-1.5698245983208234
48.76,1.329286998088918,-0.7787799427676814,-1.5999705121844847
48.78,1.4311621111317459,-1.6727428479982918,-2.017841177168637
48.8,1.7347861649887244,-0.5866359954735142,-2.227461259047788
48.82,1.737284169148124,-1.719636842592386,-0.9575411289050509
48.84,1.4699150603503481,-1.7842479239716749,-1.6327158014489187
48.86,1.7961546734895748,-1.3149387980824936,-1.9907178301118675
48.88,1.3377475857468235,-1.494905148198764,-1.567084761748756
48.9,1.6260386690257471,-0.8954313118444533,-1.138873979691301
48.92,1.9880224274846283,-1.7930721868050725,-1.5331431823364365
48.94,1.4083797514479937,-1.1997529226806132,-1.6143132668922036
48.96,1.607963263529357,-1.391260826261593,-1.355434368754379
48.98,1.9332983569296625,-1.3606516282400916,-2.3343111146645885
49.0,1.3522677514967003,-1.9462560893302174,-1.5100060500609447
49.02,1.5783271865406094,-1.7379934732247078,-1.8733495166807212
49.04,1.4825273399744794,-2.0142097588527763,-1.5429677310841716
49.06,1.2796228676282417,-2.09129613208557,-1.830701135886556
49.08,1.6545089476100223,-1.531605162211089,-1.456137618660508
49.1,1.3370506267795714,-1.3995447169107527,-1.839821823676338
49.12,1.9534787086151455,-1.7171124760465073,-0.9954086244720328
49.14,1.5362251736894756,-2.0965436721177775,-1.692844542747388
49.16,1.4679410961169255,-1.8392251079195638,-0.9232718453004425
49.18,1.5185083618685118,-1.302579745003603,-1.1630044815862377
49.2,1.5203233100051992,-1.5937013724714737,-2.0246317918900534
49.22,1.4296099021850475,-1.4653643180042255,-1.6443026276837585
49.24,1.4770916354072037,-1.6641964822896538,-0.6393283068551506
49.26,1.3007164067717765,-1.26762020499574,-1.1540204922816995
49.28,1.2999167130502836,-1.5248921196808634,-1.4920547683286742
49.3,1.5359838577987321,-1.7833034543128992,-1.1046901671451275
49.32,0.8459684856290004,-1.1766140713781075,-1.4391929650760773
49.34,1.1570718938232896,-1.3495635731714355,-1.7335471991595846
49.36,1.3344037971032279,-1.1722705383836614,-1.1952828141903993
49.38,1.3915321678055554,-1.7510110108497514,-0.2855711085315037
49.4,1.179578132322952,-1.6924729771092786,-1.2906894711418464
49.42,1.2825429330680491,-1.4845627231787617,-1.2648333698721332
49.44,1.1299425508962273,-1.5984853946681024,-1.6201129431775494
49.46,0.7182025854915405,-1.6143868898813507,-1.1723133873805194
49.48,1.3893427528450426,-1.2344462577662214,-0.7639462838676971
49.5,1.1860113067321698,-1.2999844631714732,-1.0099403695583455
49.52,0.842240635053078,-1.3121803838578339,-1.0739625978062812
49.54,1.4179762868648884,-1.5122611823063237,-0.6141517143424271
49.56,1.1796241328169337,-1.0365357778143784,-1.0461134803494014
49.58,0.8126761035373256,-0.955666012157327,-0.3661593782940405
49.6,1.2094977550835824,-1.5689391512179556,-0.8845481200067065
49.62,1.0257875573109696,-1.2605079477226977,-0.8761940213009484
49.64,1.0573149198293152,-0.9222655722415342,-0.8511945215182797
49.66,0.6537788367318014,-0.6932906416479064,-0.7625094533794494
49.68,0.6217035965448581,-0.8649822664084883,-0.9087454274290269
49.7,0.5102660212333862,-0.035568827539252015,-1.2623175414516423
49.72,0.5362723348654005,-1.2722483124782575,-1.1843234259518822
49.74,0.04252638409739486,-0.899412796802794,0.25322818003072284
49.76,0.8548626741740788,-1.1451686358178443,-0.4802518523448264
49.78,0.23506900767421104,-0.8813778670511041,-0.18253951079331632
49.8,0.6302062910299414,-1.2098679703526805,-0.6325061560854016
49.82,0.10908127705886866,-0.8003114126535154,-0.501388801924594
49.84,0.41861549663236325,-0.7813333576201577,0.3625030097448684
49.86,0.03768851828972274,-0.1255699196931345,-0.17992789219455235
49.88,0.2851652375264145,-0.6741458376805585,0.12158364289911953
49.9,-0.16545309364896116,-0.141795003151138,-0.17116904611829803
49.92,0.03976143866318695,-0.29291739288871205,0.24661505891585211
49.94,0.30678982394529536,-0.3313063518700301,0.2993222436932099
49.96,0.14290983582693745,-0.7289945464295963,0.09203624736198605
49.98,0.08111121479065875,-0.4109395729842366,-0.5725138444948297
50.0,-0.23151801955056267,0.14861905917613746,0.39422213661018857
50.02,-0.6228721346457375,0.5555572017095239,-0.24202797089239475
50.04,-0.34273097904822586,0.34351774320253187,-0.2892530968189623
50.06,-0.29670869876337236,0.7824641180495757,0.23601805597629505
50.08,0.1587648624820266,0.6242452445224868,0.8681025676010158
50.1,-0.12357698309542936,0.14291714678089534,-0.13197342888780647
50.12,-0.23865321873509668,0.7459068252655825,-0.52461908703129
50.14,-0.517965526004331,1.0119070647238375,0.5942423133757755
50.16,-0.6057457855616143,0.6857850394436612,0.30164987148039607
50.18,-0.3062814254812988,0.2705745355397273,0.10550682429226484
50.2,-0.6139895411597536,0.736799974398394,-0.2971471961052022
50.22,-0.6540351869446321,1.1449153329726829,0.2903394393620273
50.24,-0.1268703321475307,0.5669978276260643,1.060009158250996
50.26,-0.915285068014787,0.9580619163482471,1.00991506015782
50.28,-0.7838343687307389,1.15275551450876,1.2176147357788751
50.3,-0.8224463178948112,1.1563818481351176,0.4947730229742233
50.32,-0.971247658806639,0.9863355671531998,0.26792922261836155
50.34,-1.2111447808469358,1.0877127494461911,1.0962958082882859
50.36,-0.5689496127126393,1.2857411661122151,0.6327630572940569
50.38,-1.299976665825829,1.1825240315080408,0.4078897367528839
50.4,-1.213705808713925,0.8738359211368695,1.5977651706962777
50.42,-0.9575549959272659,1.4579105354918156,0.8135654578505467
50.44,-1.3830827717768648,0.5391499662104267,0.41566483946942534
50.46,-1.1442706837406695,1.0186871869386271,1.3337007298388894
50.48,-1.20917070755655,1.812902256309563,0.7670639378771521
50.5,-1.242060814330667,1.0419819794633773,1.2092506397193148
50.52,-1.254111410485099,1.0970302942696575,0.9342004684264295
50.54,-1.6156056076261696,1.3416213111322053,1.054976937974613
50.56,-1.4295717960420826,1.3540680448986055,0.9334557186946696
50.58,-0.9914945697827775,1.9836671727809287,1.5733051552221982
50.6,-1.0544218552087319,1.3584625876160814,1.2956002197057992
50.62,-1.5339107764003281,1.4826042201337786,1.1261561478657516
50.64,-1.1347469504715528,1.6559513400854418,1.805833432808893
50.66,-1.6840319015218081,2.1514874560608717,1.7985227429060267
50.68,-1.8200822135644157,1.962704054720771,0.8292576416386466
50.7,-2.0138722851826025,1.9229995414888712,0.7818208227661456
50.72,-1.8048778225409057,1.4418983834360233,1.391288076288739
50.74,-1.421830185609189,1.4210312099809126,1.1696350208654747
50.76,-1.6453453406334366,1.3042438099465081,1.142438484667417
50.78,-1.1519926629604003,1.8891265608953038,1.0297431725261417
50.8,-1.382009423071232,1.47570042683031,1.9589511067366268
50.82,-1.7065845241304052,1.6125435769501024,1.9719844772251387
50.84,-1.6876014452582444,1.767611579934136,1.5254866179289353
50.86,-1.6989509132719223,2.258844268702485,1.346186526605709
50.88,-1.3964342895227015,2.1980865545329813,1.576417173738665
50.9,-1.7641908061276959,1.7302406743050156,1.4985837680973397
50.92,-1.6769713059076186,1.9752414738855548,1.5744869373159058
50.94,-1.8703908995919898,1.1011350353610867,0.978718874457353
50.96,-1.3487823075265442,1.7898569705241272,1.1768933195834304
50.98,-1.779082238716259,1.3164127320335197,1.4223928260104302
51.0,-1.8581175527159492,1.3863998821728067,1.5486264510752068
51.02,-2.0848197069844403,1.205047876399823,2.034264029983827
51.04,-1.4385608867707833,1.7827649078183512,1.5737438894628446
51.06,-1.8396110359146296,2.035386902582472,1.5548938987913943
51.08,-1.6995579927361437,1.8708220834366607,2.0307263461536853
51.1,-1.7814391327958154,1.0668306365883828,1.7264009016381148
51.12,-1.715217844056297,1.2410285066409577,1.6532368745568082
51.14,-2.172291070442894,1.486502566951098,1.2845998797922642
51.16,-1.8496539380749069,1.4186551221997123,2.1124562215852194
51.18,-1.914518897435511,1.3726070087635192,1.235147075696975
51.2,-1.0512349903827647,1.2305017224278387,1.6029983604588698
51.22,-1.2512519710728562,0.989026991657341,1.5667914620539167
51.24,-1.4699676671105923,1.571471460057142,1.0242443781076702
51.26,-0.9168479512240487,0.8999649832957504,1.6654287022355503
51.28,-1.210855595271678,1.4839174623792142,1.4144507008989533
51.3,-1.87185373131519,1.1799238675074826,1.868235338106829
51.32,-1.832485970982743,1.057028372105922,1.5726079653672094
51.34,-1.401911078616552,1.2830464839720286,1.8932157073885525
51.36,-1.4629555015682647,1.4073914343699943,1.8918667214340303
51.38,-1.3612268223777404,1.0969808456289436,1.4760945544386095
51.4,-1.6021147529912212,0.5811927606837838,1.7700151103118453
51.42,-0.8731434727723068,0.7407807017665908,1.3240142013082383
51.44,-1.4146249631215817,0.6578193077746528,1.7643443084625172
51.46,-0.9959580213706104,0.4556967057457684,1.820111781509625
51.48,-0.8718995763037608,0.5868296859450809,1.9331547100596103
51.5,-1.3704081488763937,0.4486825412237249,1.95739694534819
51.52,-1.0286100895620134,0.7167623012946543,2.066975300369637
51.54,-0.7233635588694107,0.07917867657242061,1.476028333072766
51.56,-0.718436309698984,-0.10496326214235997,1.9599641921735032
51.58,-0.8622879719013558,0.3313412692896726,1.3120173859145812
51.6,-0.9017712633120903,0.3083692547530592,1.2626935250214477
51.62,-0.953075624131223,0.5027667198614199,1.7033116248067963
51.64,-0.5964693563249378,-0.07866715651149396,1.44648624783461
51.66,-0.7310910680953684,0.37866548407962264,1.7390295711873491
51.68,-0.8053345436553245,0.06226723159346934,1.8483957278383862
51.7,-0.9151204086648362,-0.024587679244241968,1.5420680683718213
51.72,-1.0985761329698425,-0.37393614127006275,0.8322055764632817
51.74,-0.7400019357211253,-0.5590337333799303,0.8812735023745433
51.76,-0.1545382150594536,-0.15986188531650203,0.8239733413999992
51.78,-0.7221703334041373,-0.6872387297689441,1.3987354118067308
51.8,-0.7130021547735439,-0.03147150980422464,1.540951184155124
51.82,-0.5562846839462122,-0.9283662078669346,1.840163826558355
51.84,-0.497158963047673,-0.9031841470621542,1.0838179808983108
51.86,-0.5361403525410878,-0.6286602831434865,0.9678234865826797
51.88,-0.16642567319058044,-0.745828542057242,1.5179140835091345
51.9,-0.19696394079932444,-0.6133808601825625,1.4825296036905629
51.92,0.08267439369391362,-0.529373844558979,0.653757223443643
51.94,-0.01693227692694629,-0.23081638468974708,1.1831606819131193
51.96,-0.07251015620974509,-0.4517837514738612,1.097072299304232
51.98,-0.6231897342011833,-1.2437938123822536,0.5791271118941719
52.0,0.03871448677502657,-1.1731363768571517,1.183903796125226
52.02,-0.13174672538632692,-1.2988874508386001,0.9839160334024479
52.04,0.38026773747620557,-1.1276864784794398,0.5989859402101975
52.06,0.16894270029398017,-1.5996552553098493,0.9135911862426748
52.08,0.0018427169397268856,-1.6460758637471238,0.6331728461798
52.1,0.11387691334029093,-1.3145711073299942,1.5350244327707006
52.12,-0.006712624877322503,-1.4337257381822286,0.7546477196785822
52.14,0.22000972222228518,-1.3067054362385035,-0.21895390444107599
52.16,0.5019013520968829,-1.287715541041979,1.2584109696898882
52.18,0.7838435423260656,-2.0599273220760383,0.33943750449346993
52.2,0.6616197887697652,-1.5052682098405685,0.6350493593605366
52.22,0.790593873393131,-1.5991027502483848,0.6979777944056382
52.24,0.8637697189135959,-1.3567051985118386,0.617931915739757
52.26,0.592146813164373,-1.611767681176083,1.2688417801556509
52.28,1.1144715291452298,-1.8969664760444542,0.4357385195451557
52.3,0.4187169609087731,-1.8784985479922773,0.07219133880527508
52.32,0.8596839158035489,-1.7889188524107882,0.41640273594780397
52.34,0.7351398936074152,-1.758230128858941,0.2761028216969703
52.36,0.3992773758217706,-1.869663918697443,0.6568917071215494
52.38,1.4103246059998227,-1.8894096205858517,0.16757482674782384
52.4,0.482215784017123,-1.7838618883261357,-0.08561589112239043
52.42,1.24239159877231,-1.8654955227338337,0.22156435719063405
52.44,1.580170805993215,-1.9371445405542662,-0.7904333073833987
52.46,1.0906091033329968,-1.1219278712650222,1.0706047671844356
52.48,1.1553800013891815,-1.5474672086019166,0.05832636683214423
52.5,0.7197865511436935,-1.8579756864402273,-0.23926755421649945
52.52,1.1987961711509665,-1.802768543228832,-0.18566241836964706
52.54,1.6907403576743687,-1.7619696531805988,0.1036083262004954
52.56,1.2004563492456917,-2.094247528136252,-0.39330690686800074
52.58,1.1148481049483654,-1.9998252112674264,0.2573859323241031
52.6,0.7901517340308688,-2.287299480242083,-0.13639469618782643
52.62,1.7856133406361259,-2.085714481860216,0.19358293428707113
52.64,1.5831632114165495,-1.642857903427856,-0.37719059329169985
52.66,1.4219444628797495,-2.3248557880303418,0.49991000310269645
52.68,1.81025798077836,-1.6997843611167658,-0.4719373043601438
52.7,1.4157621909214626,-1.7824887398208775,-0.8475066530903484
52.72,1.4936917295054661,-1.9878710142823663,-0.5003807467637221
52.74,2.176228757046501,-1.3508544661677397,-0.7848314856490846
52.76,1.3887812220961344,-1.5760214193359192,-0.7314368771907782
52.78,1.7275472252893493,-1.7309641039281598,-0.4380920113770423
52.8,1.72860243908763,-1.2560329093864608,-0.4791896454813871
52.82,1.7120929624556886,-1.3391933416770254,-1.1336410912624608
52.84,1.7032741489363494,-1.6355624332242116,-0.9074732260697805
52.86,1.3645455744816224,-1.986890369821132,-0.42616805247733563
52.88,1.6908985711992823,-1.5054972252454706,-1.1451319765334713
52.9,1.6732422188567868,-1.7369434122598493,-0.898813604269305
52.92,1.5673845162739526,-1.188683245295079,-0.6793770943334926
52.94,1.5301570206512747,-0.9076855658664043,-0.6512694845912316
52.96,1.490197476086279,-0.7099215144479599,-0.4911992182281228
52.98,1.5455161965593207,-1.2967184110831227,-0.6912774334906812
53.0,1.8755378618101313,-0.8312609270633091,-1.1490403727319276
53.02,1.7753089129932862,-1.2175365935964093,-1.464509468082545
53.04,2.2101127724039036,-0.9817374262766846,-1.2891129811149464
53.06,1.9231813834788238,-0.5804677257593683,-0.6505657413174757
53.08,1.5948337044275231,-0.8411775034368731,-1.3644585165561762
53.1,1.602982524159342,-0.6379191906931502,-1.1747200059192957
53.12,1.6931360901475823,-0.39289692999228043,-0.9286895663075705
53.14,1.6349258251368342,-0.779546758059851,-1.212575259794472
53.16,1.718339183673067,-0.3907522304976565,-1.1469394809294486
53.18,2.22814405842654,0.2546692596578984,-1.3093939486926442
53.2,1.6468667037185327,-0.4392840669526368,-1.5057984071792778
53.22,1.7064108595653462,-0.4405124235746313,-1.749423096815157
53.24,1.3293571084140379,-0.09262194213174585,-1.8658335221986642
53.26,1.2250251738246427,-0.35564110676123184,-1.496164601622117
53.28,1.5722075631988472,0.03161712862136327,-1.7401467139517799
53.3,1.4720291631587474,0.050541194076410945,-2.168420884802896
53.32,1.614238455025189,-0.19884203422364252,-1.1424444738706196
53.34,1.9003683983371864,-0.02977861599956855,-1.7616715897224535
53.36,1.3654678337518336,0.3630970118472465,-1.4999098567663987
53.38,1.2880259088250343,-0.03712319029486278,-2.149690712448843
53.4,1.7076342784319045,-0.33986601787508497,-1.623847676635753
53.42,1.2906743548685657,-0.3425013663063964,-1.33386441581961
53.44,1.3900017582802986,0.42734193969534817,-2.1739557712459647
53.46,1.3096856935689651,0.1391418351561326,-2.151834172072266
53.48,1.8117819209835346,0.054478585879440995,-1.849043807587359
53.5,0.8047052648680615,0.048577554982728886,-1.1739035065485297
53.52,0.9990503159865635,0.5493902776493298,-1.5281966291248483
53.54,1.3581379399794187,0.6518786321836676,-2.0567145047586233
53.56,1.4543371247281598,0.9163619305894066,-2.142682868553076
53.58,0.8146647370762723,0.8905904107013682,-1.8432533859626898
53.6,1.3711671767743991,1.4584345715001605,-1.9632039871583906
53.62,0.8757633405524092,1.2630118887409316,-1.9360807314632464
53.64,0.759153888600766,0.9964628498422808,-1.999996337599926
53.66,0.737299109537647,1.409318160533787,-1.8584502114069434
53.68,0.9567015725926287,1.2351386209494284,-2.0195468831896095
53.7,0.9425461121718393,0.7495632315115507,-1.7357603327728233
53.72,0.520718293198688,1.4285752423308054,-1.8817305189588953
53.74,0.7642214680495577,1.6716114074232973,-1.8724868948317228
53.76,0.5512357045516487,1.1982675678368024,-1.351853536078728
53.78,0.276562579110788,1.5010365034474333,-1.7785436445840486
53.8,1.0113994610987775,1.3956799719515591,-1.6120983112820306
53.82,0.2298574898889867,1.7334689938874437,-1.9739478414293523
53.84,0.4676410549850092,1.6421392792152634,-2.215456577697339
53.86,0.0653189974567326,2.061944338733066,-2.730548906064836
53.88,0.21017039223386558,1.1604965136612482,-1.9875623559007771
53.9,0.2969169244861694,2.2535695345952704,-1.8169295977907727
53.92,0.2596355574007072,1.6875546888320099,-1.5792862043202138
53.94,-0.12213665550546994,1.6350710184070905,-1.7073750532543492
53.96,0.06849280613048984,1.5062415812432361,-2.0361312882231317
53.98,0.14005153299682793,1.8757266225063525,-1.9386752572274875
54.0,0.3939220422068532,2.0405258096204886,-1.5328834664985866
54.02,0.14823550155062223,1.9976042728753622,-1.4974086785886487
54.04,0.1662607178910499,1.7793944929168855,-2.388679908219866
54.06,-0.01193279148335585,1.2570810652155828,-2.687037518763329
54.08,-0.42654841386264186,1.8206911829790506,-1.7335963781501174
54.1,-0.3906674501090558,1.702252025984406,-1.2694308253274889
54.12,-0.10801758671239091,1.853073592120697,-1.1423647647609054
54.14,-0.6031838550096886,1.5138563530646896,-1.7038868042124558
54.16,-0.7790464413069375,1.8834075988682983,-1.4805137141693945
54.18,-0.5384208300719893,1.4872638573839005,-2.3062248754994514
54.2,-1.0826554464494393,1.7922617970212167,-0.47414019910316246
54.22,-0.8525090140882463,1.8882617492407514,-1.532650020583278
54.24,-1.0054987963983204,1.9847149004982214,-1.6041997051866996
54.26,-0.8589842483070546,2.0756650724643144,-1.2931320084481255
54.28,-0.43641284503090344,1.7809887277978234,-0.817146085260839
54.3,-0.2109101942776424,0.8578080836616916,-1.3512271922487145
54.32,-0.7388970906852331,1.7210010351145812,-1.6160836455964642
54.34,-1.218788209625616,1.5186850763520245,-1.012010873343509
54.36,-0.8015368429646882,1.5662937143361475,-1.8735261329463693
54.38,-0.9363932117987277,1.8906410389360488,-0.5976101468984899
54.4,-1.2672531535133749,2.0755887585302135,-1.7272013471616023
54.42,-0.90413689528564,2.2479510475625055,-0.6047868734072819
54.44,-1.3276276747279911,1.734096654064183,-0.5714373610077836
54.46,-1.3991243583163433,1.686749398216834,-0.8263535523312422
54.48,-1.2666156414811982,2.2596647996010906,-1.2882896750394666
54.5,-1.1351878932967567,1.3108921740404718,-1.2241288956771657
54.52,-1.4683891273965803,1.6229901369939583,-1.5863089350141906
54.54,-1.307880489216895,1.932678326227765,-1.044197077954642
54.56,-1.9522700296345838,1.2763979537301235,-0.7708027431965112
54.58,-1.4012347253834323,1.313215316255971,-1.0524073787089059
54.6,-1.6509532906172495,1.0061893645605182,-0.8201443700929462
54.62,-1.697788567371389,1.0162693671647067,-0.7950165195254071
54.64,-2.286966378974143,1.6288484514799655,-1.1147327682152048
54.66,-2.0196001116791416,1.5705989997646128,-2.1345987165441116
54.68,-2.1319871648799027,0.7457266924405291,-0.21922814458548542
54.7,-1.506916637492744,1.0944989710994046,-0.7681164574602044
54.72,-1.9583057310536514,0.7366115119260064,-0.9869891092505909
54.74,-1.6509456036743324,0.35479880702041744,-0.5886052906885678
54.76,-1.5670016722125637,0.8851578985489612,-0.4509185099334702
54.78,-1.9241947876658674,0.49692391058846247,-0.34854703814590804
54.8,-2.0782072966205374,1.1407733241495006,-0.07723251963509564
54.82,-1.4730642919264412,0.7438586521841724,0.15654749760597647
54.84,-1.7538052640329693,0.7210163553041111,-0.3370494512591922
54.86,-2.1852077710654485,0.9571738264521931,-0.5709319033413731
54.88,-1.7204727176923948,0.22092460202131847,-0.6522214902984382
54.9,-2.0508001964799,0.7632789915339484,-1.031034102022001
54.92,-1.7451439281645849,-0.7120166029272886,-0.1893564880587175
54.94,-1.651702689862859,0.2602651738070308,-0.14995378277933982
54.96,-2.116201555376111,0.486070506263311,-0.41783516765436746
54.98,-1.7544454272122187,0.2990493681199926,0.31052428031491847
55.0,-2.7355061484523646,0.554670448206448,0.4719242863204416
55.02,-1.740862041746582,-0.5201528828719307,0.41537445492177255
55.04,-2.4403426535987487,-0.43895778290642684,0.34739562328660306
55.06,-1.1817497407975976,0.012613507866387272,0.44721809801803913
55.08,-1.783828713376605,-0.32464332122309764,0.20703795620702836
55.1,-2.0474368052182697,-1.448735208224878,0.5087294819951103
55.12,-1.548983915942004,-0.7428371025384224,0.06886745803886685
55.14,-2.0752406858496766,-0.23877618520620292,0.4023668292811196
55.16,-1.8091524684549805,-1.1554764134014806,0.4966275297695803
55.18,-1.9077783090510283,0.15558624709526506,0.04323751536644413
55.2,-1.8110644380736094,-1.0955228731613815,0.30234865823022444
55.22,-1.9501403157535846,-0.6587406706969335,0.10376582820850035
55.24,-1.6500530420812487,-0.7552620369053185,0.628097309046
55.26,-1.9590115950857454,-1.0662809108956774,0.446084851816922
55.28,-1.6960636164353384,-1.2327639373251993,0.4383279962390256
55.3,-1.5257644558192536,-1.0847953870342326,0.49656278647099217
55.32,-1.842842418155012,-1.7104278237300432,1.1897227838733675
55.34,-1.4117622102038656,-1.0808346348240185,1.0974938268532053
55.36,-1.4798300685112813,-1.4206481223769325,0.6051310915190569
55.38,-1.6677533525251045,-1.8590375819416767,0.7544762734071714
55.4,-1.6958009532224596,-0.9849880424324123,1.2230320494599387
55.42,-1.5297817260116908,-1.3738291037603392,1.3979546838616412
55.44,-1.6070592730612465,-1.1385012335788136,0.5840819906868354
55.46,-1.5862358645786727,-1.6950394230921506,0.6290132094075094
55.48,-1.439315095030022,-2.24554341479547,0.48689836093916383
55.5,-1.4208421349563964,-1.273043990121112,1.6007152950394115
55.52,-1.2885529301657033,-1.8278131279087286,1.400991985890918
55.54,-0.8742997810724823,-1.8527315638470163,0.8838341098768902
55.56,-0.9726734509059485,-2.0268889319520276,1.2522006877155696
55.58,-0.9439774324003024,-1.192130152320012,0.6833616263211614
55.6,-0.9903899341077065,-1.880765833935233,1.9142330343322775
55.62,-1.258694010305686,-1.8461854548238734,1.5334232010588535
55.64,-1.338289402136313,-0.9566401712727319,1.1450134076469172
55.66,-1.0520189808109934,-1.910206939678883,1.8071485177569924
55.68,-0.6002629843351326,-1.9530041309923423,0.6025605834514355
55.7,-0.5437484303816608,-2.163781847514861,1.5168602723230484
55.72,-1.2424639647591047,-2.703677821524688,1.619359082813029
55.74,-1.2776808881706516,-2.0178322163138382,0.9966280316179229
55.76,-0.2451981444032014,-1.4205307624006114,1.8114159872333493
55.78,-0.25980564826985825,-2.1456953206664053,1.6932390403536737
55.8,-0.7846977264574968,-1.4127091311661892,1.192820259153106
55.82,-0.5715249942205279,-2.077639930018631,1.656178196937871
55.84,-0.47744603278851355,-2.0066346929356795,2.1142596919030745
55.86,-0.11993213647622454,-2.2751472190907673,1.5304195910324478
55.88,-0.5126918009814201,-1.7893023170624343,1.7378847700735116
55.9,-0.1465748665732757,-1.5768969998761846,1.2710993768437755
55.92,-0.17711363481394093,-1.8275212348566539,1.454468225217837
55.94,-0.10937285547858182,-1.8200131414831582,0.9162007162404543
55.96,0.16523740852360755,-1.9795073597758166,1.6517509440337206
55.98,-0.03229004041139038,-1.8198894056674588,2.180029369270406
56.0,-0.37804611274382033,-2.253640514384115,1.660634700121467
56.02,0.3042204539770315,-1.660698805712427,1.8680839576579333
56.04,-0.03070849144417098,-1.8617926674998828,1.9907894524238552
56.06,0.42443163879488066,-2.0807631666190347,1.8614140908204695
56.08,0.304621672165824,-2.3768768336439368,1.2931340986794837
56.1,0.010674363918493853,-1.6902006195229595,2.209206238461535
56.12,0.4223694584329004,-1.5819191106050852,1.6825946316338314
56.14,0.2282630093849679,-1.7024613641178703,1.9063961965046616
56.16,0.5460283336440487,-1.8183023892621715,2.0155467172563664
56.18,0.4125227327332492,-1.7344756438462392,2.496014442226738
56.2,0.8750120221177362,-1.3763286742161085,1.4983387695383357
56.22,0.44121979825191426,-1.9332288089658645,1.5099180707990927
56.24,0.596949502279673,-1.8381561662632018,1.5970630322163162
56.26,0.558723360828229,-1.1707841773788121,1.4599056722993116
56.28,0.5878655468438613,-1.4755259636054971,1.1963444488058788
56.3,0.7930984301047793,-1.346762608310997,2.507049782301469
56.32,0.9861211094638226,-0.7785122142654387,2.187531380636596
56.34,1.1390178974161427,-0.8546895101795784,1.851553907538662
56.36,1.0458230635547243,-1.332773864254362,2.0350215017753066
56.38,0.9525686845113905,-1.1901397419045647,2.3398672258490194
56.4,0.686811355980614,-0.6839939894355801,2.900661393321322
56.42,1.4534784646107688,-1.0224844001141995,1.67930856242839
56.44,1.0862564597658377,-1.0622356971740112,1.671514688296462
